timestamp,Date,Hour,Dept,Com,Address,Zip code,Corner,Segment,Address1,Address2,Vehicle 1 description,Vehicle 1,Vehicle 2 Description,Vehicle 2,Vehicle 3 Description,Vehicle 3,Person 1 Category,Person 1 Status,Person Tag,Person 2 Category,Person 2 Status,Person 2 Tag,Person 3 Cat,Person 3 Status,Person 3 Tag,Person 4 Cat,Person 4 Status,Person 4 Tag,fullAddress,latitude,longitude,season,involvedCount,periodOfDay
05/02/2013 13:35,05/02/2013,13:35,75,119,"20, AVENUE SIMON BOLIVAR",,,,"20, AVENUE SIMON BOLIVAR, 75019 Paris",,Van,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Injured,VICTIM,Cond,Safe,RESPONSIBLE,,,,,,,"20, AVENUE SIMON BOLIVAR, 75019 Paris",48.8744489,2.383702200000001,winter,2,lunch
28/10/2013 09:50,28/10/2013,09:50,75,119,AVENUE SIMON BOLIVAR,,,,"AVENUE SIMON BOLIVAR, 75019 Paris",,Motor Scooter,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"AVENUE SIMON BOLIVAR, 75019 Paris",48.87645300000001,2.3796207,autumn,1,morning
12/09/2012 14:30,12/09/2012,14:30,75,119,"10, BOULEVARD DE LA VILL",,,,"10, BOULEVARD DE LA VILL, 75019 Paris",,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"10, BOULEVARD DE LA VILL, 75019 Paris",48.8806135,2.3945649,summer,2,afternoon
16/12/2013 18:40,16/12/2013,18:40,75,119,"70, RUE D AUBERVILLIERS",,,,"70, RUE D AUBERVILLIERS, 75019 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"70, RUE D AUBERVILLIERS, 75019 Paris",48.888324,2.3677569,autumn,1,evening
13/12/2012 22:40,13/12/2012,22:40,75,119,"03, PLACE DE LA BATAILLE",,,,"03, PLACE DE LA BATAILLE, 75019 Paris",,Motor Scooter,RESPONSIBLE,Car,RUN AWAY,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"03, PLACE DE LA BATAILLE, 75019 Paris",48.8830838,2.3693427,autumn,2,evening
31/07/2013 10:00,31/07/2013,10:00,75,119,"71, QUAI DE LA SEINE",,,,"71, QUAI DE LA SEINE, 75019 Paris",,Car,RESPONSIBLE,Bicycle,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Hospitalized,VICTIM,,,,,,,"71, QUAI DE LA SEINE, 75019 Paris",48.88818089999999,2.3773007,summer,2,morning
11/08/2012 18:25,11/08/2012,18:25,75,119,"30, AVENUE DE FLANDRE",,,,"30, AVENUE DE FLANDRE, 75019 Paris",,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"30, AVENUE DE FLANDRE, 75019 Paris",48.88602480000001,2.3716417,summer,1,evening
22/04/2012 18:40,22/04/2012,18:40,75,119,"8, RUE MEYNADIER",,,,"8, RUE MEYNADIER, 75019 Paris",,Van,RESPONSIBLE,Motorbike,VICTIM,Car,VICTIM,Cond,Safe,RESPONSIBLE,Cond,Safe,VICTIM,Pass,Injured,VICTIM,Cond,Safe,VICTIM,"8, RUE MEYNADIER, 75019 Paris",48.8830649,2.3830521,spring,3,evening
04/12/2013 15:15,04/12/2013,15:15,75,119,"16, AVENUE DE FLANDRE",,,,"16, AVENUE DE FLANDRE, 75019 Paris",,Motor Scooter,RESPONSIBLE,,,,,Pedestrian,Injured,RESPONSIBLE,Cond,Safe,RESPONSIBLE,,,,,,,"16, AVENUE DE FLANDRE, 75019 Paris",48.8849597,2.370327,autumn,1,afternoon
11/04/2013 19:30,11/04/2013,19:30,75,119,"18, AVENUE DE FLANDRE",,,,"18, AVENUE DE FLANDRE, 75019 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"18, AVENUE DE FLANDRE, 75019 Paris",48.8851107,2.3704725,spring,2,evening
11/03/2012 15:30,11/03/2012,15:30,75,119,"10, RUE GASTON REBUFFAT",,,,"10, RUE GASTON REBUFFAT, 75019 Paris",,Motor Scooter,RUN AWAY,,,,,Pedestrian,Injured,RUN AWAY,,,,,,,,,,"10, RUE GASTON REBUFFAT, 75019 Paris",48.8847672,2.3685102,winter,1,afternoon
16/09/2012 15:20,16/09/2012,15:20,75,119,"176, BOULEVARD DE LA VIL",,,,"176, BOULEVARD DE LA VIL, 75019 Paris",,Motorbike,RESPONSIBLE,,,,,Cond,Hospitalized,RESPONSIBLE,,,,,,,,,,"176, BOULEVARD DE LA VIL, 75019 Paris",48.894564,2.389639,summer,1,afternoon
17/04/2013 22:10,17/04/2013,22:10,75,119,"40, QUAI DE LA LOIRE",,,,"40, QUAI DE LA LOIRE, 75019 Paris",,Motorbike,RUN AWAY,,,,,Pedestrian,Injured,RUN AWAY,,,,,,,,,,"40, QUAI DE LA LOIRE, 75019 Paris",48.8852319,2.374828,spring,1,evening
19/09/2012 02:44,19/09/2012,02:44,75,119,AVENUE DE FLANDRE,,,,"AVENUE DE FLANDRE, 75019 Paris",,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"AVENUE DE FLANDRE, 75019 Paris",48.8895574,2.3756131,summer,1,
19/07/2013 11:30,19/07/2013,11:30,75,119,"16, AVENUE CORENTIN CARI",,,,"16, AVENUE CORENTIN CARI, 75019 Paris",,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"16, AVENUE CORENTIN CARI, 75019 Paris",48.89061359999999,2.3867083,summer,2,lunch
12/02/2013 14:15,12/02/2013,14:15,75,119,"16, AVENUE CORENTIN CARI",,,,"16, AVENUE CORENTIN CARI, 75019 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,Car,VICTIM,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,Pass,Injured,VICTIM,Cond,Safe,VICTIM,"16, AVENUE CORENTIN CARI, 75019 Paris",48.89061359999999,2.3867083,winter,3,afternoon
18/10/2013 15:50,18/10/2013,15:50,75,119,"5, AVENUE CORENTIN CARIO",,,,"5, AVENUE CORENTIN CARIO, 75019 Paris",,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"5, AVENUE CORENTIN CARIO, 75019 Paris",48.8950633,2.3821442,autumn,2,afternoon
14/12/2012 15:40,14/12/2012,15:40,75,119,"150, AVENUE DE FLANDRE",,,,"150, AVENUE DE FLANDRE, 75019 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"150, AVENUE DE FLANDRE, 75019 Paris",48.8938417,2.3816329,autumn,2,afternoon
13/02/2013 17:10,13/02/2013,17:10,75,119,"29, RUE DE NANTES",,,,"29, RUE DE NANTES, 75019 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"29, RUE DE NANTES, 75019 Paris",48.8919562,2.3811792,winter,1,afternoon
20/09/2013 19:30,20/09/2013,19:30,75,119,"15, RUE MATHIS",,,,"15, RUE MATHIS, 75019 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"15, RUE MATHIS, 75019 Paris",48.8906642,2.3748903,summer,1,evening
02/03/2012 18:40,02/03/2012,18:40,75,119,PORTE D AUBERVILLIERS,,,,"PORTE D AUBERVILLIERS, 75019 Paris",,Car,RESPONSIBLE,Car,VICTIM,Motorbike,VICTIM,Cond,Safe,RESPONSIBLE,Cond,Safe,VICTIM,Cond,Hospitalized,VICTIM,,,,"PORTE D AUBERVILLIERS, 75019 Paris",48.89945489999999,2.3702026,winter,3,evening
07/01/2012 17:00,07/01/2012,17:00,75,119,BPE VILLETTE AUBERVILLIE,,,,"BPE VILLETTE AUBERVILLIE, 75019 Paris",,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"BPE VILLETTE AUBERVILLIE, 75019 Paris",48.89061359999999,2.3867083,winter,2,afternoon
18/07/2013 19:30,18/07/2013,19:30,75,119,BPE VILLETTE AUBERVILLIE,,,,"BPE VILLETTE AUBERVILLIE, 75019 Paris",,Motor Scooter,RESPONSIBLE,Motor Scooter,VICTIM,Car,VICTIM,Cond,Safe,VICTIM,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,Cond,Injured,VICTIM,"BPE VILLETTE AUBERVILLIE, 75019 Paris",48.89061359999999,2.3867083,summer,3,evening
09/04/2013 08:45,09/04/2013,08:45,75,119,BPE VILLETTE  AUBERVILLI,,,,"BPE VILLETTE  AUBERVILLI, 75019 Paris",,Motor Scooter,RESPONSIBLE,Car,VICTIM,Car,VICTIM,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,Cond,Safe,VICTIM,,,,"BPE VILLETTE  AUBERVILLI, 75019 Paris",48.89061359999999,2.3867083,spring,3,morning
16/08/2013 17:10,16/08/2013,17:10,75,120,"76, RUE DES PYRENEES",,1_75120_11751,,"76, RUE DES PYRENEES, 75020 Paris",CITE CHAMPAGNE,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"76, RUE DES PYRENEES, 75020 Paris",48.853946,2.4058232,summer,1,afternoon
10/02/2012 08:10,10/02/2012,08:10,75,120,"27, RUE BELGRAND",,1_75120_11765,,"27, RUE BELGRAND, 75020 Paris",RUE DE LA PY,Motor Scooter,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"27, RUE BELGRAND, 75020 Paris",48.8648046,2.4062632,winter,1,morning
06/05/2013 08:05,06/05/2013,08:05,75,120,"17, RUE BELGRAND",,1_75120_11765,,"17, RUE BELGRAND, 75020 Paris",RUE DE LA PY,Motorbike,RESPONSIBLE,,,,,Pedestrian,Injured,RESPONSIBLE,Cond,Safe,RESPONSIBLE,,,,,,,"17, RUE BELGRAND, 75020 Paris",48.8647605,2.4057919,spring,1,morning
13/01/2012 14:30,13/01/2012,14:30,75,120,"69, RUE DES PYRENEES",,1_75120_11774,,"69, RUE DES PYRENEES, 75020 Paris",RUE D AVRON,Motor Scooter,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"69, RUE DES PYRENEES, 75020 Paris",48.8530315,2.405763,winter,1,afternoon
29/11/2013 22:45,29/11/2013,22:45,75,120,"60, RUE DES PYRENEES",,1_75120_11774,,"60, RUE DES PYRENEES, 75020 Paris",RUE D AVRON,Van,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"60, RUE DES PYRENEES, 75020 Paris",48.8525767,2.4062548,autumn,1,evening
22/04/2013 19:40,22/04/2013,19:40,75,119,BPI AUBERVILLIERS VILLET,,,,"BPI AUBERVILLIERS VILLET, 75019 Paris",,Car,RESPONSIBLE,Car,RUN AWAY,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"BPI AUBERVILLIERS VILLET, 75019 Paris",48.89061359999999,2.3867083,spring,2,evening
12/10/2013 16:35,12/10/2013,16:35,75,119,PORTE D AUBERVILLIERS,,,,"PORTE D AUBERVILLIERS, 75019 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"PORTE D AUBERVILLIERS, 75019 Paris",48.89945489999999,2.3702026,autumn,2,afternoon
28/03/2012 11:30,28/03/2012,11:30,75,119,"210, BOULEVARD MACDONALD",,,,"210, BOULEVARD MACDONALD, 75019 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"210, BOULEVARD MACDONALD, 75019 Paris",48.898886,2.3725533,spring,1,lunch
24/05/2012 19:05,24/05/2012,19:05,75,119,BPI AUBERVILLIERS VILLET,,,,"BPI AUBERVILLIERS VILLET, 75019 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,Car,VICTIM,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,Cond,Safe,VICTIM,,,,"BPI AUBERVILLIERS VILLET, 75019 Paris",48.89061359999999,2.3867083,spring,3,evening
02/08/2013 17:44,02/08/2013,17:44,75,119,BPI AUBERVILLIERS VILLET,,,,"BPI AUBERVILLIERS VILLET, 75019 Paris",,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"BPI AUBERVILLIERS VILLET, 75019 Paris",48.89061359999999,2.3867083,summer,2,afternoon
26/06/2013 08:30,26/06/2013,08:30,75,119,PORTE D AUBERVILLIERS,,,,"PORTE D AUBERVILLIERS, 75019 Paris",,Motor Scooter,RESPONSIBLE,Van,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"PORTE D AUBERVILLIERS, 75019 Paris",48.89945489999999,2.3702026,summer,2,morning
20/04/2013 22:35,20/04/2013,22:35,75,119,BPI AUBERVILLIERS VILLET,,,,"BPI AUBERVILLIERS VILLET, 75019 Paris",,Motor Scooter,RESPONSIBLE,Car,RUN AWAY,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"BPI AUBERVILLIERS VILLET, 75019 Paris",48.89061359999999,2.3867083,spring,2,evening
18/03/2013 09:40,18/03/2013,09:40,75,119,BPE VILLETTE AUBERVILLIE,,,,"BPE VILLETTE AUBERVILLIE, 75019 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"BPE VILLETTE AUBERVILLIE, 75019 Paris",48.89061359999999,2.3867083,winter,2,morning
17/06/2013 19:15,17/06/2013,19:15,75,119,BOULEVARD PERIPHERIQUE E,,,,"BOULEVARD PERIPHERIQUE E, 75019 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"BOULEVARD PERIPHERIQUE E, 75019 Paris",48.8896721,2.396128,spring,2,evening
22/06/2012 23:40,22/06/2012,23:40,75,119,"43, BOULEVARD SERURIER",,,,"43, BOULEVARD SERURIER, 75019 Paris",,Motor Scooter,RESPONSIBLE,Car,RUN AWAY,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"43, BOULEVARD SERURIER, 75019 Paris",48.878116,2.4033696,summer,2,
23/09/2012 17:05,23/09/2012,17:05,75,119,"53, BOULEVARD SERURIER",,,,"53, BOULEVARD SERURIER, 75019 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"53, BOULEVARD SERURIER, 75019 Paris",48.8782509,2.402599,autumn,2,afternoon
18/12/2013 09:20,18/12/2013,09:20,75,119,"27, RUE DU DOCTEUR POTAI",,,,"27, RUE DU DOCTEUR POTAI, 75019 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"27, RUE DU DOCTEUR POTAI, 75019 Paris",48.8775396,2.397357,autumn,2,morning
07/12/2012 18:30,07/12/2012,18:30,75,119,"84, RUE DE CRIMEE",,,,"84, RUE DE CRIMEE, 75019 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,"84, RUE DE CRIMEE, 75019 Paris",48.8826161,2.3867266,autumn,1,evening
25/05/2012 12:15,25/05/2012,12:15,75,119,"1, RUE EUGENE JUMIN",,,,"1, RUE EUGENE JUMIN, 75019 Paris",,Car,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"1, RUE EUGENE JUMIN, 75019 Paris",48.886478,2.3925663,spring,1,lunch
26/12/2012 15:00,26/12/2012,15:00,75,119,"14, RUE MANIN",,,,"14, RUE MANIN, 75019 Paris",,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"14, RUE MANIN, 75019 Paris",48.8828568,2.3867302,winter,2,afternoon
26/06/2012 10:31,26/06/2012,10:31,75,119,"193, AVENUE JEAN JAURES",,,,"193, AVENUE JEAN JAURES, 75019 Paris",,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"193, AVENUE JEAN JAURES, 75019 Paris",48.8885777,2.3894321,summer,2,morning
12/06/2012 19:30,12/06/2012,19:30,75,119,BPI PANTIN PRE ST GERVAI,,,,"BPI PANTIN PRE ST GERVAI, 75019 Paris",,Motorbike,RESPONSIBLE,Van,VICTIM,Car,VICTIM,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,Pass,Injured,RESPONSIBLE,Cond,Safe,VICTIM,"BPI PANTIN PRE ST GERVAI, 75019 Paris",48.89061359999999,2.3867083,spring,3,evening
03/06/2012 07:45,03/06/2012,07:45,75,119,PORTE DES LILAS,,,,"PORTE DES LILAS, 75019 Paris",,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"PORTE DES LILAS, 75019 Paris",48.877165,2.406419,spring,1,morning
27/12/2012 18:00,27/12/2012,18:00,75,119,BPI PRE ST GERVAIS LILAS,,,,"BPI PRE ST GERVAIS LILAS, 75019 Paris",,Car,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"BPI PRE ST GERVAIS LILAS, 75019 Paris",48.89061359999999,2.3867083,winter,2,afternoon
23/06/2012 20:00,23/06/2012,20:00,75,119,"202, AVENUE JEAN JAURES",,,,"202, AVENUE JEAN JAURES, 75019 Paris",,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"202, AVENUE JEAN JAURES, 75019 Paris",48.8881671,2.3923569,summer,1,evening
07/01/2013 18:35,07/01/2013,18:35,75,119,"05, BOULEVARD MACDONALD",,,,"05, BOULEVARD MACDONALD, 75019 Paris",,Truck,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,VICTIM,Cond,Safe,RESPONSIBLE,,,,,,,"05, BOULEVARD MACDONALD, 75019 Paris",48.8962768,2.3934037,winter,2,evening
23/07/2013 16:35,23/07/2013,16:35,75,119,"221, AVENUE JEAN JAURES",,,,"221, AVENUE JEAN JAURES, 75019 Paris",,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Safe,VICTIM,Cond,Injured,RESPONSIBLE,,,,,,,"221, AVENUE JEAN JAURES, 75019 Paris",48.8893059,2.3938069,summer,2,afternoon
21/10/2013 23:20,21/10/2013,23:20,75,119,AVENUE JEAN JAURES,,,,"AVENUE JEAN JAURES, 75019 Paris",,Car,RESPONSIBLE,Car,VICTIM,Car,VICTIM,Cond,Safe,RESPONSIBLE,Cond,Safe,VICTIM,Cond,Safe,VICTIM,Pass,Injured,VICTIM,"AVENUE JEAN JAURES, 75019 Paris",48.8864087,2.3837499,autumn,3,
29/03/2012 09:55,29/03/2012,09:55,75,119,BOULEVARD MACDONALD,,,,"BOULEVARD MACDONALD, 75019 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Injured,VICTIM,Cond,Safe,RESPONSIBLE,,,,,,,"BOULEVARD MACDONALD, 75019 Paris",48.8989188,2.3822221,spring,2,morning
10/10/2012 07:00,10/10/2012,07:00,75,119,BPI PANTIN PRE ST GERVAI,,,,"BPI PANTIN PRE ST GERVAI, 75019 Paris",,Car,RESPONSIBLE,Van,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"BPI PANTIN PRE ST GERVAI, 75019 Paris",48.89061359999999,2.3867083,autumn,2,morning
27/02/2013 16:20,27/02/2013,16:20,75,119,ECHANGEUR PANTIN,,,,"ECHANGEUR PANTIN, 75019 Paris",,Van,RESPONSIBLE,Car,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"ECHANGEUR PANTIN, 75019 Paris",48.89061359999999,2.3867083,winter,2,afternoon
13/06/2013 10:00,13/06/2013,10:00,75,119,BPE PRE ST GERVAIS PANTI,,,,"BPE PRE ST GERVAIS PANTI, 75019 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Injured,VICTIM,Pass,Injured,VICTIM,,,,"BPE PRE ST GERVAIS PANTI, 75019 Paris",48.89061359999999,2.3867083,spring,2,morning
09/10/2012 17:40,09/10/2012,17:40,75,119,PORTE DE PANTIN,,,,"PORTE DE PANTIN, 75019 Paris",,Van,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"PORTE DE PANTIN, 75019 Paris",48.8882065,2.3913368,autumn,1,afternoon
16/08/2013 21:00,16/08/2013,21:00,75,119,PORTE DE PANTIN,,,,"PORTE DE PANTIN, 75019 Paris",,Car,RESPONSIBLE,,,,,Pass,Injured,RESPONSIBLE,Pass,Injured,RESPONSIBLE,Cond,Safe,RESPONSIBLE,,,,"PORTE DE PANTIN, 75019 Paris",48.8882065,2.3913368,summer,1,evening
03/11/2012 14:55,03/11/2012,14:55,75,119,"1, AVENUE DE LA PORTE DE",,,,"1, AVENUE DE LA PORTE DE, 75019 Paris",,Motor Scooter,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"1, AVENUE DE LA PORTE DE, 75019 Paris",48.88964190000001,2.3957253,autumn,1,afternoon
28/06/2012 08:05,28/06/2012,08:05,75,119,PLACE AUGUSTE BARON,,,,"PLACE AUGUSTE BARON, 75019 Paris",,Motor Scooter,RESPONSIBLE,Truck,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"PLACE AUGUSTE BARON, 75019 Paris",48.9001355,2.3873175,summer,2,morning
16/10/2012 18:40,16/10/2012,18:40,75,119,PLACE AUGUSTE BARON,,,,"PLACE AUGUSTE BARON, 75019 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"PLACE AUGUSTE BARON, 75019 Paris",48.9001355,2.3873175,autumn,2,evening
26/08/2013 09:50,26/08/2013,09:50,75,119,PORTE DE PANTIN,,,,"PORTE DE PANTIN, 75019 Paris",,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"PORTE DE PANTIN, 75019 Paris",48.8882065,2.3913368,summer,1,morning
16/10/2013 16:50,16/10/2013,16:50,75,119,PORTE DE PANTIN,,,,"PORTE DE PANTIN, 75019 Paris",,Motor Scooter,RESPONSIBLE,Car,RUN AWAY,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"PORTE DE PANTIN, 75019 Paris",48.8882065,2.3913368,autumn,2,afternoon
02/04/2013 14:50,02/04/2013,14:50,75,119,ECHANGEUR LILAS,,,,"ECHANGEUR LILAS, 75019 Paris",,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"ECHANGEUR LILAS, 75019 Paris",48.89061359999999,2.3867083,spring,1,afternoon
19/10/2012 19:10,19/10/2012,19:10,75,119,PORTE DES LILAS,,,,"PORTE DES LILAS, 75019 Paris",,Van,RESPONSIBLE,Car,VICTIM,Car,VICTIM,Cond,Safe,VICTIM,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,Pass,Injured,VICTIM,"PORTE DES LILAS, 75019 Paris",48.877165,2.406419,autumn,3,evening
28/09/2012 18:55,28/09/2012,18:55,75,119,ECHANGEUR LILAS,,,,"ECHANGEUR LILAS, 75019 Paris",,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Hospitalized,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"ECHANGEUR LILAS, 75019 Paris",48.89061359999999,2.3867083,autumn,2,evening
02/02/2013 18:25,02/02/2013,18:25,75,119,AVENUE RENE FONCK,,,,"AVENUE RENE FONCK, 75019 Paris",,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"AVENUE RENE FONCK, 75019 Paris",48.8796913,2.4082247,winter,2,evening
22/06/2012 18:15,22/06/2012,18:15,75,120,"2, BOULEVARD DE BELLEVIL",,1_75120_10082,,"2, BOULEVARD DE BELLEVIL, 75020 Paris",RUE DE MENILMONTANT,Transport bus,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Hospitalized,RESPONSIBLE,,,,,,,"2, BOULEVARD DE BELLEVIL, 75020 Paris",48.8673236,2.383316,summer,1,evening
20/12/2013 18:05,20/12/2013,18:05,75,120,"ANGLE, RUE JULIEN LACROI",,1_75120_10152,,"ANGLE, RUE JULIEN LACROI, 75020 Paris",RUE DES COURONNES,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"ANGLE, RUE JULIEN LACROI, 75020 Paris",48.8599825,2.4066412,autumn,1,evening
11/10/2013 02:10,11/10/2013,02:10,75,120,"360, RUE DES PYRENEES",,1_75120_10227,,"360, RUE DES PYRENEES, 75020 Paris",RUE DE BELLEVILLE,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Hospitalized,VICTIM,,,,,,,"360, RUE DES PYRENEES, 75020 Paris",48.8740552,2.3858793,autumn,2,
21/04/2013 19:35,21/04/2013,19:35,75,120,"82, BOULEVARD DE MENILMO",,1_75120_10301,,"82, BOULEVARD DE MENILMO, 75020 Paris",RUE DE TLEMCEN,Motorbike,RESPONSIBLE,,,,,Cond,Hospitalized,RESPONSIBLE,Pass,Injured,RESPONSIBLE,,,,,,,"82, BOULEVARD DE MENILMO, 75020 Paris",48.8646733,2.3863859,spring,1,evening
22/04/2012 14:20,22/04/2012,14:20,75,120,"86/88, RUE DES COURONNES",,1_75120_10366,,"86/88, RUE DES COURONNES, 75020 Paris",PASSAGE PIAT,Car,RUN AWAY,,,,,Pedestrian,Injured,RUN AWAY,,,,,,,,,,"86/88, RUE DES COURONNES, 75020 Paris",48.8704011,2.3870932,spring,1,afternoon
02/02/2013 20:10,02/02/2013,20:10,75,120,"32, BOULEVARD DE MENILMO",,1_75120_10431,,"32, BOULEVARD DE MENILMO, 75020 Paris",PLACE AUGUSTE METIVIER,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"32, BOULEVARD DE MENILMO, 75020 Paris",48.862894,2.387853,winter,1,evening
06/07/2013 17:55,06/07/2013,17:55,75,120,"1, PLACE AUGUSTE METIVIE",,1_75120_10431,,"1, PLACE AUGUSTE METIVIE, 75020 Paris",BOULEVARD DE MENILMONTANT,Car,RESPONSIBLE,Bicycle,VICTIM,,,Cond,Injured,VICTIM,Cond,Safe,RESPONSIBLE,,,,,,,"1, PLACE AUGUSTE METIVIE, 75020 Paris",48.8599825,2.4066412,summer,2,afternoon
